employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department,attrition_probability
4521,Employee 4521,emp4521@example.com,40,M,2022-08-02,0.25,261241,0.108,Engineering,0.32489807198040294
4522,Employee 4522,emp4522@example.com,30,F,2018-08-10,0.16,954004,0.5,Finance,0.2558638727881852
4523,Employee 4523,emp4523@example.com,39,F,2022-01-01,1.48,925911,0.207,Engineering,0.2925303489816719
4524,Employee 4524,emp4524@example.com,23,M,2022-04-01,0.08,853211,0.726,Product,0.11913093435843448
4525,Employee 4525,emp4525@example.com,44,M,2015-05-25,7.03,900611,0.735,Support,0.08718854699092175
4526,Employee 4526,emp4526@example.com,25,M,2014-07-14,0.06,738183,0.171,Product,0.2748069711657102
4527,Employee 4527,emp4527@example.com,23,F,2017-12-10,0.09,651765,0.598,Sales,0.2117504100414082
4528,Employee 4528,emp4528@example.com,47,F,2022-12-14,0.54,715923,0.797,Product,0.32208003267654595
4529,Employee 4529,emp4529@example.com,36,M,2014-01-16,2.96,343864,0.727,Sales,0.3078115839840096
4530,Employee 4530,emp4530@example.com,35,M,2022-07-31,2.34,239130,0.094,Sales,0.12644335723509414
4531,Employee 4531,emp4531@example.com,55,M,2017-01-26,3.23,1422148,0.159,HR,0.045777017803943366
4532,Employee 4532,emp4532@example.com,32,M,2017-01-09,6.72,1115184,0.017,Engineering,0.16800931899752988
4533,Employee 4533,emp4533@example.com,46,M,2017-10-30,1.82,1189348,0.475,Engineering,0.20762254566990732
4534,Employee 4534,emp4534@example.com,54,F,2020-04-27,0.13,1317696,0.188,Product,0.1209231332246792
4535,Employee 4535,emp4535@example.com,43,F,2021-07-08,4.33,261397,0.729,Engineering,0.07940947327178335
4536,Employee 4536,emp4536@example.com,51,Other,2023-03-04,5.01,1279664,0.484,Sales,0.21471505670043897
4537,Employee 4537,emp4537@example.com,40,F,2022-11-10,0.15,924415,0.547,Sales,0.1908257619768085
4538,Employee 4538,emp4538@example.com,32,F,2021-02-24,0.83,1492295,0.82,Support,0.14395804537132378
4539,Employee 4539,emp4539@example.com,43,F,2021-02-07,4.42,961451,0.315,Support,0.4407597810257297
4540,Employee 4540,emp4540@example.com,24,F,2019-11-20,1.42,699069,0.054,Finance,0.27492685360490354
4541,Employee 4541,emp4541@example.com,43,M,2019-05-30,1.92,726301,0.497,Engineering,0.2633939306223719
4542,Employee 4542,emp4542@example.com,21,M,2017-03-05,5.2,429823,0.429,Engineering,0.07256974288185862
4543,Employee 4543,emp4543@example.com,45,M,2023-03-05,0.3,1332216,0.742,Support,0.18782340680707704
4544,Employee 4544,emp4544@example.com,22,F,2015-05-03,3.39,818267,0.373,Product,0.06327869593939629
4545,Employee 4545,emp4545@example.com,50,F,2022-11-04,0.73,1203517,0.507,Product,0.3180620677596643
4546,Employee 4546,emp4546@example.com,23,M,2022-06-29,0.19,1363760,0.397,HR,0.18099704502050612
4547,Employee 4547,emp4547@example.com,41,F,2017-02-25,3.26,882847,0.06,Product,0.35701031632796004
4548,Employee 4548,emp4548@example.com,45,F,2016-01-25,0.39,1115477,0.309,Sales,0.11831176697599893
4549,Employee 4549,emp4549@example.com,40,M,2017-10-28,4.12,922299,0.729,Sales,0.09936427094410072
4550,Employee 4550,emp4550@example.com,42,M,2017-04-07,0.68,1251795,0.575,Engineering,0.2561036811627441
4551,Employee 4551,emp4551@example.com,41,M,2016-06-12,0.15,601293,0.384,Support,0.10006176972952932
4552,Employee 4552,emp4552@example.com,53,M,2022-01-18,0.31,1120214,0.208,Finance,0.3000021317680275
4553,Employee 4553,emp4553@example.com,58,F,2018-11-27,5.52,1143682,0.788,Support,0.3071685449889709
4554,Employee 4554,emp4554@example.com,35,F,2022-06-16,1.39,246994,0.787,Engineering,0.4882328144978688
4555,Employee 4555,emp4555@example.com,35,F,2022-05-06,1.08,691239,0.432,Finance,0.34862765875253016
4556,Employee 4556,emp4556@example.com,45,F,2014-02-03,2.03,959334,0.655,Product,0.22716062828559824
4557,Employee 4557,emp4557@example.com,41,F,2023-02-17,3.01,942498,0.639,HR,0.01884639823951476
4558,Employee 4558,emp4558@example.com,44,F,2017-02-10,0.11,465746,0.767,HR,0.29946461898056703
4559,Employee 4559,emp4559@example.com,25,F,2017-04-27,6.85,990528,0.418,HR,0.22025675450974255
4560,Employee 4560,emp4560@example.com,26,F,2014-12-11,9.54,412147,0.424,Product,0.13164790654234945
4561,Employee 4561,emp4561@example.com,43,F,2023-07-10,1.62,1315391,0.261,Finance,0.21419133164742638
4562,Employee 4562,emp4562@example.com,24,M,2019-09-16,1.6,973293,0.632,Engineering,0.06429317259421605
4563,Employee 4563,emp4563@example.com,47,F,2014-11-27,6.33,303253,0.24,Support,0.056141437941119775
4564,Employee 4564,emp4564@example.com,38,M,2014-02-04,1.68,527729,0.41,Support,0.053667158105389516
4565,Employee 4565,emp4565@example.com,41,F,2021-06-20,5.82,238419,0.223,HR,0.09755388444475639
4566,Employee 4566,emp4566@example.com,48,M,2021-11-07,0.09,1377789,0.368,Engineering,0.13064785182912692
4567,Employee 4567,emp4567@example.com,55,M,2018-10-09,2.02,1029166,0.878,HR,0.03375330357590158
4568,Employee 4568,emp4568@example.com,42,Other,2020-07-09,9.14,842564,0.618,Finance,0.13255121399063888
4569,Employee 4569,emp4569@example.com,43,M,2016-02-05,0.87,1461633,0.558,Product,0.30112275831680596
4570,Employee 4570,emp4570@example.com,23,M,2015-05-26,0.93,1124043,0.227,Finance,0.19105075173979197
4571,Employee 4571,emp4571@example.com,30,M,2020-01-16,2.98,483898,0.483,Finance,0.209536805900808
4572,Employee 4572,emp4572@example.com,45,F,2015-03-17,7.82,466367,0.62,Sales,0.1663038905866241
4573,Employee 4573,emp4573@example.com,28,F,2020-07-12,0.66,511483,0.821,HR,0.3031007073584247
4574,Employee 4574,emp4574@example.com,31,F,2019-10-28,7.64,1180550,0.802,Finance,0.04790544629045059
4575,Employee 4575,emp4575@example.com,25,F,2018-08-26,3.26,1464456,0.614,Sales,0.01073918731718995
4576,Employee 4576,emp4576@example.com,57,M,2014-03-07,14.91,1007673,0.038,Engineering,0.08178073574910161
4577,Employee 4577,emp4577@example.com,58,M,2019-07-29,4.0,1019866,0.257,Finance,0.08494459534649418
4578,Employee 4578,emp4578@example.com,49,M,2021-08-31,3.31,1436379,0.75,Product,0.11881131464765911
4579,Employee 4579,emp4579@example.com,25,F,2017-06-13,5.06,1028324,0.479,Support,0.05548273912509278
4580,Employee 4580,emp4580@example.com,29,F,2017-07-22,0.58,860498,0.836,Sales,0.20402172698682353
4581,Employee 4581,emp4581@example.com,22,M,2014-09-10,8.76,455922,0.199,Support,0.021032122730530567
4582,Employee 4582,emp4582@example.com,21,M,2017-02-24,0.54,400748,0.313,Support,0.17202646089424178
4583,Employee 4583,emp4583@example.com,50,M,2018-11-05,0.08,1428549,0.539,Product,0.2731477247854176
4584,Employee 4584,emp4584@example.com,31,F,2018-10-25,3.59,475677,0.41,Sales,0.16029627089928505
4585,Employee 4585,emp4585@example.com,48,M,2019-06-14,0.61,1357248,0.554,HR,0.3975775321887706
4586,Employee 4586,emp4586@example.com,32,M,2019-02-12,4.27,1150889,0.505,Support,0.031047546487450173
4587,Employee 4587,emp4587@example.com,59,M,2016-06-24,4.75,1083941,0.616,Engineering,0.045981690182430084
4588,Employee 4588,emp4588@example.com,46,F,2016-05-02,0.81,1036376,0.617,Support,0.2841888801575237
4589,Employee 4589,emp4589@example.com,33,F,2018-12-23,0.27,1307170,0.31,Support,0.2802763622883225
4590,Employee 4590,emp4590@example.com,28,M,2020-04-07,2.08,1390162,0.47,Support,0.3004196075014061
4591,Employee 4591,emp4591@example.com,48,F,2023-11-09,6.63,613833,0.814,Product,0.13050106795962185
4592,Employee 4592,emp4592@example.com,50,F,2018-11-28,5.64,1247724,0.44,Support,0.04005379040220994
4593,Employee 4593,emp4593@example.com,29,Other,2022-09-08,0.37,1380998,0.682,Finance,0.21957805700461414
4594,Employee 4594,emp4594@example.com,59,M,2023-12-12,10.04,555086,0.782,Engineering,0.3118262540138531
4595,Employee 4595,emp4595@example.com,51,F,2016-10-28,0.92,509462,0.522,Support,0.31813913245790204
4596,Employee 4596,emp4596@example.com,41,F,2014-02-25,1.29,284195,0.779,Support,0.035422163148214544
4597,Employee 4597,emp4597@example.com,54,M,2020-07-21,0.48,955581,0.676,Engineering,0.20237117087036816
4598,Employee 4598,emp4598@example.com,51,F,2016-12-25,1.42,459207,0.437,Finance,0.2224385837939324
4599,Employee 4599,emp4599@example.com,45,M,2021-11-05,3.03,654394,0.476,Product,0.7518984523666801
4600,Employee 4600,emp4600@example.com,32,M,2022-04-02,2.12,1324381,0.463,Support,0.04550885968734617
4601,Employee 4601,emp4601@example.com,21,M,2017-12-25,5.27,520609,0.854,Support,0.19162563062414326
4602,Employee 4602,emp4602@example.com,42,M,2018-08-29,3.08,987040,0.371,Product,0.3622542868363425
4603,Employee 4603,emp4603@example.com,57,M,2019-02-26,0.92,839759,0.371,HR,0.43469143595119836
4604,Employee 4604,emp4604@example.com,21,M,2018-01-27,2.45,669873,0.834,Sales,0.06652828700099153
4605,Employee 4605,emp4605@example.com,21,F,2023-04-06,0.2,431765,0.458,Engineering,0.3229529279225267
4606,Employee 4606,emp4606@example.com,41,F,2018-11-15,2.61,1117671,0.865,Engineering,0.10599162528135306
4607,Employee 4607,emp4607@example.com,35,M,2016-11-21,1.48,1165842,0.282,HR,0.37295143714054396
4608,Employee 4608,emp4608@example.com,37,F,2021-11-05,0.31,319467,0.324,Sales,0.2105736725493017
4609,Employee 4609,emp4609@example.com,42,F,2021-09-12,1.1,334328,0.206,Sales,0.26558671729818856
4610,Employee 4610,emp4610@example.com,58,M,2014-07-20,6.85,595695,0.892,Sales,0.19911639881688292
4611,Employee 4611,emp4611@example.com,55,M,2023-11-08,2.65,551655,0.626,Finance,0.23315110548336287
4612,Employee 4612,emp4612@example.com,36,F,2021-04-27,7.01,916838,0.315,HR,0.324532723824125
4613,Employee 4613,emp4613@example.com,28,F,2017-12-23,1.59,825408,0.549,Finance,0.016163808262814796
4614,Employee 4614,emp4614@example.com,37,M,2016-03-10,11.58,995414,0.597,Sales,0.01878928453994416
4615,Employee 4615,emp4615@example.com,37,M,2019-04-09,1.34,1097765,0.079,Finance,0.04167856558331829
4616,Employee 4616,emp4616@example.com,46,F,2020-06-18,4.24,1037058,0.249,Engineering,0.017565641330191544
4617,Employee 4617,emp4617@example.com,33,Other,2021-06-26,1.09,1043709,0.434,Finance,0.12266961008856733
4618,Employee 4618,emp4618@example.com,37,M,2020-02-05,0.34,965042,0.918,Finance,0.2295340861025773
4619,Employee 4619,emp4619@example.com,58,Other,2019-03-15,5.37,826593,0.598,Product,0.08825271118080222
4620,Employee 4620,emp4620@example.com,37,M,2021-08-02,4.31,1112692,0.606,HR,0.15615813942278503
4621,Employee 4621,emp4621@example.com,34,M,2016-03-26,5.15,666492,0.39,Sales,0.21409238066409694
4622,Employee 4622,emp4622@example.com,26,M,2014-04-02,1.07,652310,0.653,HR,0.24726724513433382
4623,Employee 4623,emp4623@example.com,55,F,2017-12-26,3.65,1310117,0.365,Engineering,0.22068422348128627
4624,Employee 4624,emp4624@example.com,34,M,2014-03-07,0.75,304330,0.696,Sales,0.14558517815119626
4625,Employee 4625,emp4625@example.com,28,M,2018-05-27,0.03,1400782,0.223,Engineering,0.3583013180683389
4626,Employee 4626,emp4626@example.com,35,F,2021-08-29,6.04,670133,0.881,Finance,0.09025544851923634
4627,Employee 4627,emp4627@example.com,47,Other,2021-12-01,2.22,1049198,0.552,Product,0.20996730046000567
4628,Employee 4628,emp4628@example.com,33,M,2022-11-21,12.34,1355823,0.503,Sales,0.08642715574056561
4629,Employee 4629,emp4629@example.com,51,M,2020-06-10,1.46,1462800,0.524,Engineering,0.16071571383565847
4630,Employee 4630,emp4630@example.com,55,F,2019-12-11,9.43,607638,0.202,Finance,0.0535651597162526
4631,Employee 4631,emp4631@example.com,26,F,2023-03-13,2.86,713985,0.356,Sales,0.41262851163152564
4632,Employee 4632,emp4632@example.com,25,M,2022-04-04,2.15,1498750,0.502,Sales,0.07458670878739429
4633,Employee 4633,emp4633@example.com,42,F,2021-03-14,1.08,1104980,0.839,Support,0.07010047747758984
4634,Employee 4634,emp4634@example.com,43,M,2022-03-02,5.23,1147142,0.556,Support,0.27738324913226803
4635,Employee 4635,emp4635@example.com,45,F,2015-12-25,5.29,1427638,0.739,Support,0.11854176040846363
4636,Employee 4636,emp4636@example.com,54,M,2015-11-06,1.62,1318840,0.596,HR,0.3090417382427644
4637,Employee 4637,emp4637@example.com,46,F,2015-12-14,3.9,1051188,0.314,Sales,0.024056851112221424
4638,Employee 4638,emp4638@example.com,25,M,2018-07-24,1.78,1440933,0.269,Engineering,0.26153513983075105
4639,Employee 4639,emp4639@example.com,46,F,2017-05-03,4.04,524697,0.656,Product,0.20884293325218417
4640,Employee 4640,emp4640@example.com,40,F,2015-09-07,15.44,486173,0.482,Sales,0.10990319578547338
4641,Employee 4641,emp4641@example.com,26,M,2018-10-12,0.91,382923,0.631,Engineering,0.14964332414093112
4642,Employee 4642,emp4642@example.com,26,F,2014-01-03,3.02,960943,0.38,Finance,0.13237195753284117
4643,Employee 4643,emp4643@example.com,38,M,2023-03-03,1.43,1499381,0.321,Finance,0.056249406649569476
4644,Employee 4644,emp4644@example.com,24,F,2019-07-25,2.38,812214,0.617,Sales,0.3810360964674986
4645,Employee 4645,emp4645@example.com,37,Other,2022-11-19,6.22,1412655,0.616,Product,0.3480647151289208
4646,Employee 4646,emp4646@example.com,34,F,2016-10-12,1.28,944719,0.434,Sales,0.19069807513039347
4647,Employee 4647,emp4647@example.com,34,F,2014-02-18,0.23,444665,0.223,HR,0.3924751204643705
4648,Employee 4648,emp4648@example.com,33,F,2016-08-07,4.81,787470,0.298,Sales,0.1499365610453634
4649,Employee 4649,emp4649@example.com,27,M,2015-09-11,2.43,368531,0.44,HR,0.2146308052713075
4650,Employee 4650,emp4650@example.com,35,M,2018-06-22,1.79,920771,0.684,HR,0.1449226197042368
4651,Employee 4651,emp4651@example.com,39,F,2021-09-05,0.61,202015,0.308,Support,0.3653333639209316
4652,Employee 4652,emp4652@example.com,55,F,2022-10-13,0.29,418362,0.737,HR,0.1984310570334039
4653,Employee 4653,emp4653@example.com,37,F,2020-06-24,0.98,1247829,0.881,HR,0.42735135746441894
4654,Employee 4654,emp4654@example.com,55,F,2016-03-09,3.81,1302477,0.271,HR,0.05125737643257846
4655,Employee 4655,emp4655@example.com,39,M,2017-11-21,1.59,962205,0.573,Finance,0.24429353630104805
4656,Employee 4656,emp4656@example.com,40,M,2017-02-07,2.53,1379678,0.405,Sales,0.05709923990989991
4657,Employee 4657,emp4657@example.com,56,M,2021-03-14,0.26,337673,0.197,Sales,0.3575574297039447
4658,Employee 4658,emp4658@example.com,55,F,2022-10-12,0.39,617605,0.483,HR,0.083985523311791
4659,Employee 4659,emp4659@example.com,52,M,2017-12-27,0.03,636314,0.324,HR,0.2482532062143652
4660,Employee 4660,emp4660@example.com,44,M,2015-09-29,3.36,1201599,0.653,HR,0.24339545058575981
4661,Employee 4661,emp4661@example.com,37,F,2023-11-22,0.92,1366883,0.796,Sales,0.43207684170413396
4662,Employee 4662,emp4662@example.com,27,F,2021-06-28,10.23,1335561,0.351,HR,0.24722182126340062
4663,Employee 4663,emp4663@example.com,21,F,2014-08-30,1.11,315196,0.666,HR,0.3015355851094215
4664,Employee 4664,emp4664@example.com,55,Other,2023-05-31,1.36,583911,0.408,Product,0.13138251429779896
4665,Employee 4665,emp4665@example.com,52,F,2020-12-28,1.9,1425443,0.241,Sales,0.2806935143265288
4666,Employee 4666,emp4666@example.com,56,M,2021-12-23,1.15,1180848,0.256,Product,0.3001635984350823
4667,Employee 4667,emp4667@example.com,33,F,2021-04-11,5.1,984374,0.499,Engineering,0.18768184716491268
4668,Employee 4668,emp4668@example.com,26,M,2023-10-13,6.27,214294,0.539,Product,0.06647592102819119
4669,Employee 4669,emp4669@example.com,34,F,2023-10-25,0.03,1311572,0.568,Product,0.36699460385415283
4670,Employee 4670,emp4670@example.com,57,F,2014-05-25,3.19,1108895,0.298,Engineering,0.11929847715821114
4671,Employee 4671,emp4671@example.com,35,F,2014-03-18,3.48,1202448,0.289,Product,0.2929712131325264
4672,Employee 4672,emp4672@example.com,24,M,2019-05-03,9.77,1349950,0.587,Product,0.07722989871727262
4673,Employee 4673,emp4673@example.com,36,M,2021-06-08,1.39,353424,0.521,HR,0.1228887088619742
4674,Employee 4674,emp4674@example.com,48,F,2014-11-07,0.65,459894,0.843,Engineering,0.20214588182155652
4675,Employee 4675,emp4675@example.com,36,M,2023-04-05,2.21,1363732,0.778,HR,0.030882961604097665
4676,Employee 4676,emp4676@example.com,24,Other,2016-07-28,1.78,1430715,0.79,Finance,0.06083585686578508
4677,Employee 4677,emp4677@example.com,46,F,2015-11-18,4.71,417475,0.611,Sales,0.1719995695701935
4678,Employee 4678,emp4678@example.com,48,F,2017-02-18,7.03,208133,0.728,Product,0.2842729342660742
4679,Employee 4679,emp4679@example.com,52,F,2019-03-06,0.27,427368,0.312,Finance,0.11325935830805847
4680,Employee 4680,emp4680@example.com,22,F,2017-06-25,5.62,394021,0.337,Engineering,0.1228630932813788
4681,Employee 4681,emp4681@example.com,51,M,2015-02-23,7.19,1030248,0.642,Finance,0.21284021968430678
4682,Employee 4682,emp4682@example.com,23,M,2019-09-15,7.74,1205100,0.245,Engineering,0.08405917419745797
4683,Employee 4683,emp4683@example.com,28,F,2018-09-20,4.34,1461263,0.216,Engineering,0.29789409129963645
4684,Employee 4684,emp4684@example.com,44,F,2020-02-03,4.07,871839,0.451,Engineering,0.11340237411922213
4685,Employee 4685,emp4685@example.com,35,F,2021-11-29,0.05,884818,0.163,Product,0.12183665324674589
4686,Employee 4686,emp4686@example.com,51,Other,2016-08-26,7.58,1454094,0.425,Engineering,0.13936918744270368
4687,Employee 4687,emp4687@example.com,29,M,2015-06-19,1.3,899324,0.272,Product,0.332632853854896
4688,Employee 4688,emp4688@example.com,59,M,2017-02-21,0.13,1435481,0.173,Finance,0.32895141270219586
4689,Employee 4689,emp4689@example.com,22,M,2019-08-10,1.6,878759,0.597,Finance,0.10617536903065904
4690,Employee 4690,emp4690@example.com,28,F,2015-06-18,3.96,616974,0.259,Product,0.2500966745596799
4691,Employee 4691,emp4691@example.com,27,M,2019-11-02,1.75,581887,0.397,Support,0.20795103717547903
4692,Employee 4692,emp4692@example.com,59,M,2016-01-23,4.26,952780,0.674,Finance,0.14256737764370006
4693,Employee 4693,emp4693@example.com,36,F,2019-01-12,2.14,1378198,0.838,HR,0.34906050398412225
4694,Employee 4694,emp4694@example.com,55,M,2020-05-06,1.07,805089,0.88,Finance,0.11164164805216875
4695,Employee 4695,emp4695@example.com,50,F,2019-11-20,0.68,1172666,0.25,HR,0.22512871540091434
4696,Employee 4696,emp4696@example.com,30,F,2016-12-29,1.64,1222998,0.465,Finance,0.21177725209679443
4697,Employee 4697,emp4697@example.com,58,M,2020-12-17,0.11,1169465,0.598,Support,0.325765416234778
4698,Employee 4698,emp4698@example.com,38,M,2020-04-02,1.65,298041,0.64,Finance,0.0947385596029194
4699,Employee 4699,emp4699@example.com,25,F,2023-03-07,0.21,309109,0.597,Engineering,0.2970397084827604
4700,Employee 4700,emp4700@example.com,49,M,2019-07-08,6.29,1442056,0.643,Support,0.38611487484446994
4701,Employee 4701,emp4701@example.com,59,M,2017-08-13,2.57,1412345,0.6,Support,0.1696317090031129
4702,Employee 4702,emp4702@example.com,54,M,2016-05-03,3.12,608378,0.334,HR,0.1893426123483281
4703,Employee 4703,emp4703@example.com,43,M,2020-06-14,1.02,402643,0.242,Support,0.12402135850054255
4704,Employee 4704,emp4704@example.com,25,F,2021-04-22,0.77,519992,0.781,Product,0.25516505474429874
4705,Employee 4705,emp4705@example.com,50,M,2018-10-20,3.69,377997,0.766,Engineering,0.1324281242459716
4706,Employee 4706,emp4706@example.com,26,F,2018-11-11,3.34,795952,0.137,Support,0.3666863247623541
4707,Employee 4707,emp4707@example.com,24,M,2023-09-07,0.39,226841,0.279,Support,0.16448734275677324
4708,Employee 4708,emp4708@example.com,49,F,2015-09-10,0.82,238746,0.644,HR,0.15550184178321394
4709,Employee 4709,emp4709@example.com,43,F,2017-11-24,8.79,1197857,0.552,Engineering,0.0725832943905937
4710,Employee 4710,emp4710@example.com,26,F,2022-09-25,1.09,548124,0.128,Sales,0.03955554627674262
4711,Employee 4711,emp4711@example.com,52,F,2020-08-21,0.08,661736,0.585,Support,0.22038739020537867
4712,Employee 4712,emp4712@example.com,38,M,2019-11-25,0.2,1254020,0.122,Engineering,0.1140571727990134
4713,Employee 4713,emp4713@example.com,35,F,2023-04-17,4.48,715860,0.502,Support,0.2049412179764851
4714,Employee 4714,emp4714@example.com,52,M,2023-04-23,4.25,269344,0.488,Product,0.3584772942991752
4715,Employee 4715,emp4715@example.com,29,M,2020-07-14,1.44,1322792,0.162,Sales,0.005745934457051103
4716,Employee 4716,emp4716@example.com,57,F,2016-08-07,0.5,770775,0.501,Product,0.10283362996694964
4717,Employee 4717,emp4717@example.com,30,M,2018-10-02,2.07,1179202,0.519,Support,0.06182678212710272
4718,Employee 4718,emp4718@example.com,40,F,2020-10-19,1.21,750114,0.772,Product,0.02960121501121805
4719,Employee 4719,emp4719@example.com,26,M,2015-04-26,1.41,271654,0.396,HR,0.492378980881376
4720,Employee 4720,emp4720@example.com,23,F,2019-04-06,0.91,1090449,0.538,Support,0.17689509416957333
4721,Employee 4721,emp4721@example.com,31,F,2023-08-29,0.19,1001139,0.68,Finance,0.17310662981137048
4722,Employee 4722,emp4722@example.com,37,F,2015-09-22,4.7,1233606,0.695,Engineering,0.05402741782877908
4723,Employee 4723,emp4723@example.com,52,F,2018-08-31,2.89,1470751,0.357,Product,0.048811311454529854
4724,Employee 4724,emp4724@example.com,24,F,2018-12-07,5.4,320919,0.336,Sales,0.052339291502062076
4725,Employee 4725,emp4725@example.com,24,F,2016-01-27,2.1,356047,0.32,HR,0.22789550130358616
4726,Employee 4726,emp4726@example.com,37,M,2019-03-11,12.6,474740,0.728,Support,0.02964214202433367
4727,Employee 4727,emp4727@example.com,39,F,2023-02-19,9.85,1154371,0.553,Engineering,0.07228361833029302
4728,Employee 4728,emp4728@example.com,25,M,2020-10-28,0.95,1106412,0.021,Engineering,0.1728926186483471
4729,Employee 4729,emp4729@example.com,52,M,2017-07-06,1.47,291679,0.855,HR,0.4079876155032406
4730,Employee 4730,emp4730@example.com,42,M,2014-01-28,4.19,465961,0.743,Engineering,0.042306241005351936
4731,Employee 4731,emp4731@example.com,26,M,2022-08-07,4.5,488993,0.211,Finance,0.30218031524849287
4732,Employee 4732,emp4732@example.com,55,F,2014-06-29,7.25,796306,0.707,Finance,0.08513492064813744
4733,Employee 4733,emp4733@example.com,42,F,2022-01-23,3.17,301627,0.415,Engineering,0.4319045922959652
4734,Employee 4734,emp4734@example.com,21,F,2019-02-07,1.93,463709,0.69,Engineering,0.18809437559462291
4735,Employee 4735,emp4735@example.com,40,F,2022-11-05,1.42,1290454,0.458,HR,0.5150461095925151
4736,Employee 4736,emp4736@example.com,42,M,2020-07-20,1.63,679755,0.442,Sales,0.2572359886565491
4737,Employee 4737,emp4737@example.com,31,M,2020-02-28,5.7,1329962,0.45,Support,0.06025786294988938
4738,Employee 4738,emp4738@example.com,33,M,2015-02-28,11.74,655181,0.206,Product,0.1201878491054994
4739,Employee 4739,emp4739@example.com,23,F,2021-12-13,0.16,1050988,0.634,Support,0.23636879051828147
4740,Employee 4740,emp4740@example.com,29,M,2021-09-13,2.6,1383767,0.223,Product,0.11649431540828256
4741,Employee 4741,emp4741@example.com,32,F,2019-09-14,2.2,641082,0.162,Support,0.054083899488641375
4742,Employee 4742,emp4742@example.com,43,F,2023-10-24,1.42,545718,0.594,Sales,0.19349548498150118
4743,Employee 4743,emp4743@example.com,34,F,2022-12-31,5.72,842434,0.669,Support,0.04227831556052966
4744,Employee 4744,emp4744@example.com,53,F,2020-06-24,2.57,772763,0.259,Support,0.0021411228779007322
4745,Employee 4745,emp4745@example.com,38,F,2014-05-27,1.13,344470,0.231,Engineering,0.13782599177155236
4746,Employee 4746,emp4746@example.com,29,M,2016-01-17,1.76,1154577,0.363,Product,0.3083646310956023
4747,Employee 4747,emp4747@example.com,43,M,2021-08-06,1.32,749651,0.623,Finance,0.23645198744553325
4748,Employee 4748,emp4748@example.com,30,F,2018-07-21,1.69,1300801,0.309,HR,0.05554816013976587
4749,Employee 4749,emp4749@example.com,39,F,2021-05-24,0.22,874020,0.734,Sales,0.09233105480951095
4750,Employee 4750,emp4750@example.com,25,F,2022-02-22,0.36,311001,0.849,Product,0.10558508770378158
4751,Employee 4751,emp4751@example.com,43,M,2019-07-23,2.93,1489458,0.501,Sales,0.22112880020008185
4752,Employee 4752,emp4752@example.com,50,F,2015-10-24,3.46,262402,0.356,Engineering,0.060335270696720567
4753,Employee 4753,emp4753@example.com,45,M,2022-06-07,3.04,868105,0.474,Product,0.11383220400047384
4754,Employee 4754,emp4754@example.com,48,M,2023-03-22,4.32,783892,0.796,Sales,0.10828366754946936
4755,Employee 4755,emp4755@example.com,54,M,2022-08-11,8.62,1389671,0.328,Product,0.32521898023052126
4756,Employee 4756,emp4756@example.com,45,M,2014-07-16,5.91,1404609,0.88,Product,0.6039975808325427
4757,Employee 4757,emp4757@example.com,30,M,2015-08-31,1.63,557787,0.469,Product,0.25820245391114777
4758,Employee 4758,emp4758@example.com,34,M,2016-03-25,0.74,773967,0.662,Sales,0.16276898723636735
4759,Employee 4759,emp4759@example.com,50,F,2015-11-06,1.12,234179,0.431,HR,0.34251583259916707
4760,Employee 4760,emp4760@example.com,45,F,2014-09-02,2.66,391766,0.287,HR,0.28823674951604333
4761,Employee 4761,emp4761@example.com,34,F,2019-06-08,5.82,647453,0.082,Sales,0.2688682856889094
4762,Employee 4762,emp4762@example.com,55,M,2014-04-29,3.63,394124,0.305,Finance,0.21270309689939215
4763,Employee 4763,emp4763@example.com,54,Other,2022-07-06,2.35,274953,0.659,Engineering,0.15253723143751735
4764,Employee 4764,emp4764@example.com,30,M,2018-08-30,2.76,1399670,0.76,Sales,0.12589268388601257
4765,Employee 4765,emp4765@example.com,55,M,2014-02-18,2.25,531472,0.446,Finance,0.07386904103572124
4766,Employee 4766,emp4766@example.com,31,F,2016-11-23,10.69,1180359,0.904,Support,0.38652577955298356
4767,Employee 4767,emp4767@example.com,31,M,2021-04-07,5.08,1134728,0.695,Sales,0.0875623239091377
4768,Employee 4768,emp4768@example.com,41,F,2018-04-05,4.56,570017,0.421,Engineering,0.08794167648975976
4769,Employee 4769,emp4769@example.com,41,F,2019-11-07,2.19,320400,0.305,Support,0.09016435964504482
4770,Employee 4770,emp4770@example.com,42,Other,2014-11-14,1.21,1344563,0.62,Support,0.055241906023087435
4771,Employee 4771,emp4771@example.com,27,F,2021-04-04,0.06,1329429,0.441,Sales,0.22020342079964916
4772,Employee 4772,emp4772@example.com,37,F,2018-10-21,0.13,1205503,0.825,Product,0.3204528589776669
4773,Employee 4773,emp4773@example.com,22,M,2016-08-10,0.09,727426,0.622,Sales,0.13086720791198747
4774,Employee 4774,emp4774@example.com,32,F,2017-02-26,11.81,282728,0.848,Finance,0.15437984070207642
4775,Employee 4775,emp4775@example.com,38,M,2016-11-30,0.36,467303,0.161,Sales,0.24435570563236086
4776,Employee 4776,emp4776@example.com,31,F,2021-10-28,0.46,1436700,0.262,HR,0.18280324732992104
4777,Employee 4777,emp4777@example.com,36,F,2015-08-14,1.99,380634,0.371,Sales,0.22706349535187192
